img_dx	col_dx	row_dx	pixel	label
2	22	24	0	0
2	22	25	0	0
2	22	26	0	0
2	22	27	0	0
2	22	28	0	0
2	23	1	0	0
2	23	2	0	0
2	23	3	0	0
2	23	4	0	0
2	23	5	0	0
2	23	6	0	0
2	23	7	0	0
2	23	8	0	0
2	23	9	0	0
2	23	10	0	0
2	23	11	50	0
2	23	12	165	0
2	23	13	195	0
2	23	14	195	0
2	23	15	196	0
2	23	16	148	0
2	23	17	12	0
2	23	18	0	0
2	23	19	0	0
2	23	20	0	0
2	23	21	0	0
2	23	22	0	0
2	23	23	0	0
2	23	24	0	0
2	23	25	0	0
2	23	26	0	0
2	23	27	0	0
2	23	28	0	0
2	24	1	0	0
2	24	2	0	0
2	24	3	0	0
2	24	4	0	0
2	24	5	0	0
2	24	6	0	0
2	24	7	0	0
2	24	8	0	0
2	24	9	0	0
2	24	10	0	0
2	24	11	0	0
2	24	12	0	0
2	24	13	0	0
2	24	14	0	0
2	24	15	0	0
2	24	16	0	0
2	24	17	0	0
2	24	18	0	0
2	24	19	0	0
2	24	20	0	0
2	24	21	0	0
2	24	22	0	0
2	24	23	0	0
2	24	24	0	0
2	24	25	0	0
2	24	26	0	0
2	24	27	0	0
2	24	28	0	0
2	25	1	0	0
2	25	2	0	0
2	25	3	0	0
2	25	4	0	0
2	25	5	0	0
2	25	6	0	0
2	25	7	0	0
2	25	8	0	0
2	25	9	0	0
2	25	10	0	0
2	25	11	0	0
2	25	12	0	0
2	25	13	0	0
2	25	14	0	0
2	25	15	0	0
2	25	16	0	0
2	25	17	0	0
2	25	18	0	0
2	25	19	0	0
2	25	20	0	0
2	25	21	0	0
2	25	22	0	0
2	25	23	0	0
2	25	24	0	0
2	25	25	0	0
2	25	26	0	0
2	25	27	0	0
2	25	28	0	0
2	26	1	0	0
2	26	2	0	0
2	26	3	0	0
2	26	4	0	0
2	26	5	0	0
2	26	6	0	0
2	26	7	0	0
2	26	8	0	0
2	26	9	0	0
2	26	10	0	0
2	26	11	0	0
2	26	12	0	0
2	26	13	0	0
2	26	14	0	0
2	26	15	0	0
2	26	16	0	0
2	26	17	0	0
2	26	18	0	0
2	26	19	0	0
2	26	20	0	0
2	26	21	0	0
2	26	22	0	0
2	26	23	0	0
2	26	24	0	0
2	26	25	0	0
2	26	26	0	0
2	26	27	0	0
2	26	28	0	0
2	27	1	0	0
2	27	2	0	0
2	27	3	0	0
2	27	4	0	0
2	27	5	0	0
2	27	6	0	0
2	27	7	0	0
2	27	8	0	0
2	27	9	0	0
2	27	10	0	0
2	27	11	0	0
2	27	12	0	0
2	27	13	0	0
2	27	14	0	0
2	27	15	0	0
2	27	16	0	0
2	27	17	0	0
2	27	18	0	0
2	27	19	0	0
2	27	20	0	0
2	27	21	0	0
2	27	22	0	0
2	27	23	0	0
2	27	24	0	0
2	27	25	0	0
2	27	26	0	0
2	27	27	0	0
2	27	28	0	0
2	28	1	0	0
2	28	2	0	0
2	28	3	0	0
2	28	4	0	0
2	28	5	0	0
2	28	6	0	0
2	28	7	0	0
2	28	8	0	0
2	28	9	0	0
2	28	10	0	0
2	28	11	0	0
2	28	12	0	0
2	28	13	0	0
2	28	14	0	0
2	28	15	0	0
2	28	16	0	0
2	28	17	0	0
2	28	18	0	0
2	28	19	0	0
2	28	20	0	0
2	28	21	0	0
2	28	22	0	0
2	28	23	0	0
2	28	24	0	0
2	28	25	0	0
2	28	26	0	0
2	28	27	0	0
2	28	28	0	0
3	1	1	0	4
3	1	2	0	4
3	1	3	0	4
3	1	4	0	4
3	1	5	0	4
3	1	6	0	4
3	1	7	0	4
3	1	8	0	4
3	1	9	0	4
3	1	10	0	4
3	1	11	0	4
3	1	12	0	4
3	1	13	0	4
3	1	14	0	4
3	1	15	0	4
3	1	16	0	4
3	1	17	0	4
3	1	18	0	4
3	1	19	0	4
3	1	20	0	4
3	1	21	0	4
3	1	22	0	4
3	1	23	0	4
3	1	24	0	4
3	1	25	0	4
3	1	26	0	4
3	1	27	0	4
3	1	28	0	4
3	2	1	0	4
3	2	2	0	4
3	2	3	0	4
3	2	4	0	4
3	2	5	0	4
3	2	6	0	4
3	2	7	0	4
3	2	8	0	4
3	2	9	0	4
3	2	10	0	4
3	2	11	0	4
3	2	12	0	4
3	2	13	0	4
3	2	14	0	4
3	2	15	0	4
3	2	16	0	4
3	2	17	0	4
3	2	18	0	4
3	2	19	0	4
3	2	20	0	4
3	2	21	0	4
3	2	22	0	4
3	2	23	0	4
3	2	24	0	4
3	2	25	0	4
3	2	26	0	4
3	2	27	0	4
3	2	28	0	4
3	3	1	0	4
3	3	2	0	4
3	3	3	0	4
3	3	4	0	4
3	3	5	0	4
3	3	6	0	4
3	3	7	0	4
3	3	8	0	4
3	3	9	0	4
3	3	10	0	4
3	3	11	0	4
3	3	12	0	4
3	3	13	0	4
3	3	14	0	4
3	3	15	0	4
3	3	16	0	4
3	3	17	0	4
3	3	18	0	4
3	3	19	0	4
3	3	20	0	4
3	3	21	0	4
3	3	22	0	4
3	3	23	0	4
3	3	24	0	4
3	3	25	0	4
3	3	26	0	4
3	3	27	0	4
3	3	28	0	4
3	4	1	0	4
3	4	2	0	4
3	4	3	0	4
3	4	4	0	4
3	4	5	0	4
3	4	6	0	4
3	4	7	0	4
3	4	8	0	4
3	4	9	0	4
3	4	10	0	4
3	4	11	46	4
3	4	12	120	4
3	4	13	159	4
3	4	14	159	4
3	4	15	159	4
3	4	16	150	4
3	4	17	0	4
3	4	18	0	4
3	4	19	0	4
3	4	20	0	4
3	4	21	0	4
3	4	22	0	4
3	4	23	0	4
3	4	24	0	4
3	4	25	0	4
3	4	26	0	4
3	4	27	0	4
3	4	28	0	4
3	5	1	0	4
3	5	2	0	4
3	5	3	0	4
3	5	4	0	4
3	5	5	0	4
3	5	6	0	4
3	5	7	62	4
3	5	8	126	4
3	5	9	220	4
3	5	10	222	4
3	5	11	245	4
3	5	12	254	4
3	5	13	254	4
3	5	14	254	4
3	5	15	254	4
3	5	16	253	4
3	5	17	119	4
3	5	18	0	4
3	5	19	0	4
3	5	20	0	4
3	5	21	0	4
3	5	22	0	4
3	5	23	0	4
3	5	24	0	4
3	5	25	0	4
3	5	26	0	4
3	5	27	0	4
3	5	28	0	4
3	6	1	0	4
3	6	2	0	4
3	6	3	0	4
3	6	4	0	4
3	6	5	0	4
3	6	6	0	4
3	6	7	81	4
3	6	8	163	4
3	6	9	163	4
3	6	10	163	4
3	6	11	163	4
3	6	12	163	4
3	6	13	120	4
3	6	14	67	4
3	6	15	85	4
3	6	16	237	4
3	6	17	177	4
3	6	18	0	4
3	6	19	0	4
3	6	20	0	4
3	6	21	0	4
3	6	22	0	4
3	6	23	0	4
3	6	24	0	4
3	6	25	0	4
3	6	26	0	4
3	6	27	0	4
3	6	28	0	4
3	7	1	0	4
3	7	2	0	4
3	7	3	0	4
3	7	4	0	4
3	7	5	0	4
3	7	6	0	4
3	7	7	0	4
3	7	8	0	4
3	7	9	0	4
3	7	10	0	4
3	7	11	0	4
3	7	12	0	4
3	7	13	0	4
3	7	14	0	4
3	7	15	0	4
3	7	16	207	4
3	7	17	177	4
3	7	18	0	4
3	7	19	0	4
3	7	20	0	4
3	7	21	0	4
3	7	22	0	4
3	7	23	0	4
3	7	24	0	4
3	7	25	0	4
3	7	26	0	4
3	7	27	0	4
3	7	28	0	4
3	8	1	0	4
3	8	2	0	4
3	8	3	0	4
3	8	4	0	4
3	8	5	0	4
3	8	6	0	4
3	8	7	0	4
3	8	8	0	4
3	8	9	0	4
3	8	10	0	4
3	8	11	0	4
3	8	12	0	4
3	8	13	0	4
3	8	14	0	4
3	8	15	0	4
3	8	16	207	4
3	8	17	177	4
3	8	18	0	4
3	8	19	0	4
3	8	20	0	4
3	8	21	0	4
3	8	22	0	4
3	8	23	0	4
3	8	24	0	4
3	8	25	0	4
3	8	26	0	4
3	8	27	0	4
3	8	28	0	4
3	9	1	0	4
3	9	2	0	4
3	9	3	0	4
3	9	4	0	4
3	9	5	0	4
3	9	6	0	4
3	9	7	0	4
3	9	8	0	4
3	9	9	0	4
3	9	10	0	4
3	9	11	0	4
3	9	12	0	4
3	9	13	0	4
3	9	14	0	4
3	9	15	0	4
3	9	16	207	4
3	9	17	177	4
3	9	18	0	4
3	9	19	0	4
3	9	20	0	4
3	9	21	0	4
3	9	22	0	4
3	9	23	0	4
3	9	24	0	4
3	9	25	0	4
3	9	26	0	4
3	9	27	0	4
3	9	28	0	4
3	10	1	0	4
3	10	2	0	4
3	10	3	0	4
3	10	4	0	4
3	10	5	0	4
3	10	6	0	4
3	10	7	0	4
3	10	8	0	4
3	10	9	0	4
3	10	10	0	4
3	10	11	0	4
3	10	12	0	4
3	10	13	0	4
3	10	14	0	4
3	10	15	47	4
3	10	16	253	4
3	10	17	177	4
3	10	18	0	4
3	10	19	0	4
3	10	20	0	4
3	10	21	0	4
3	10	22	0	4
3	10	23	0	4
3	10	24	0	4
3	10	25	0	4
3	10	26	0	4
3	10	27	0	4
3	10	28	0	4
3	11	1	0	4
3	11	2	0	4
3	11	3	0	4
3	11	4	0	4
3	11	5	0	4
3	11	6	0	4
3	11	7	0	4
3	11	8	0	4
3	11	9	0	4
3	11	10	0	4
3	11	11	0	4
3	11	12	0	4
3	11	13	0	4
3	11	14	0	4
3	11	15	49	4
3	11	16	254	4
3	11	17	98	4
3	11	18	0	4
3	11	19	0	4
3	11	20	0	4
3	11	21	0	4
3	11	22	0	4
3	11	23	0	4
3	11	24	0	4
3	11	25	0	4
3	11	26	0	4
3	11	27	0	4
3	11	28	0	4
3	12	1	0	4
3	12	2	0	4
3	12	3	0	4
3	12	4	0	4
3	12	5	0	4
3	12	6	0	4
3	12	7	0	4
3	12	8	0	4
3	12	9	0	4
3	12	10	0	4
3	12	11	0	4
3	12	12	0	4
3	12	13	0	4
3	12	14	0	4
3	12	15	116	4
3	12	16	250	4
3	12	17	56	4
3	12	18	0	4
3	12	19	0	4
3	12	20	0	4
3	12	21	0	4
3	12	22	0	4
3	12	23	0	4
3	12	24	0	4
3	12	25	0	4
3	12	26	0	4
3	12	27	0	4
3	12	28	0	4
3	13	1	0	4
3	13	2	0	4
3	13	3	0	4
3	13	4	0	4
3	13	5	0	4
3	13	6	0	4
3	13	7	0	4
3	13	8	0	4
3	13	9	0	4
3	13	10	0	4
3	13	11	0	4
3	13	12	0	4
3	13	13	0	4
3	13	14	0	4
3	13	15	144	4
3	13	16	240	4
3	13	17	0	4
3	13	18	0	4
3	13	19	0	4
3	13	20	0	4
3	13	21	0	4
3	13	22	0	4
3	13	23	0	4
3	13	24	0	4
3	13	25	0	4
3	13	26	0	4
3	13	27	0	4
3	13	28	0	4
3	14	1	0	4
3	14	2	0	4
3	14	3	0	4
3	14	4	0	4
3	14	5	0	4
3	14	6	0	4
3	14	7	0	4
3	14	8	0	4
3	14	9	0	4
3	14	10	0	4
3	14	11	0	4
3	14	12	0	4
3	14	13	0	4
3	14	14	0	4
3	14	15	150	4
3	14	16	198	4
3	14	17	0	4
3	14	18	0	4
3	14	19	0	4
3	14	20	0	4
3	14	21	0	4
3	14	22	0	4
3	14	23	0	4
3	14	24	0	4
3	14	25	0	4
3	14	26	0	4
3	14	27	0	4
3	14	28	0	4
3	15	1	0	4
3	15	2	0	4
3	15	3	0	4
3	15	4	0	4
3	15	5	0	4
3	15	6	0	4
3	15	7	0	4
3	15	8	0	4
3	15	9	0	4
3	15	10	0	4
3	15	11	0	4
3	15	12	0	4
3	15	13	0	4
3	15	14	0	4
3	15	15	241	4
3	15	16	143	4
3	15	17	0	4
3	15	18	0	4
3	15	19	0	4
3	15	20	0	4
3	15	21	0	4
3	15	22	0	4
3	15	23	0	4
3	15	24	0	4
3	15	25	0	4
3	15	26	0	4
3	15	27	0	4
3	15	28	0	4
3	16	1	0	4
3	16	2	0	4
3	16	3	0	4
3	16	4	0	4
3	16	5	0	4
3	16	6	0	4
3	16	7	0	4
3	16	8	0	4
3	16	9	0	4
3	16	10	0	4
3	16	11	0	4
3	16	12	0	4
3	16	13	0	4
3	16	14	14	4
3	16	15	243	4
3	16	16	91	4
3	16	17	0	4
3	16	18	0	4
3	16	19	0	4
3	16	20	0	4
3	16	21	0	4
3	16	22	0	4
3	16	23	0	4
3	16	24	0	4
3	16	25	0	4
3	16	26	0	4
3	16	27	0	4
3	16	28	0	4
3	17	1	0	4
3	17	2	0	4
3	17	3	0	4
3	17	4	0	4
3	17	5	0	4
3	17	6	0	4
3	17	7	0	4
3	17	8	0	4
3	17	9	0	4
3	17	10	0	4
3	17	11	0	4
3	17	12	0	4
3	17	13	0	4
3	17	14	86	4
3	17	15	234	4
3	17	16	28	4
3	17	17	0	4
3	17	18	0	4
3	17	19	0	4
3	17	20	0	4
3	17	21	0	4
3	17	22	0	4
3	17	23	0	4
3	17	24	0	4
3	17	25	0	4
3	17	26	0	4
3	17	27	0	4
3	17	28	0	4
3	18	1	0	4
3	18	2	0	4
3	18	3	0	4
3	18	4	0	4
3	18	5	0	4
3	18	6	0	4
3	18	7	0	4
3	18	8	0	4
3	18	9	0	4
3	18	10	0	4
3	18	11	0	4
3	18	12	0	4
3	18	13	0	4
3	18	14	178	4
3	18	15	179	4
3	18	16	5	4
3	18	17	102	4
3	18	18	169	4
3	18	19	169	4
3	18	20	169	4
3	18	21	169	4
3	18	22	169	4
3	18	23	169	4
3	18	24	169	4
3	18	25	96	4
3	18	26	0	4
3	18	27	0	4
3	18	28	0	4
3	19	1	0	4
3	19	2	0	4
3	19	3	0	4
3	19	4	0	4
3	19	5	0	4
3	19	6	0	4
3	19	7	0	4
3	19	8	0	4
3	19	9	0	4
3	19	10	0	4
3	19	11	0	4
3	19	12	23	4
3	19	13	163	4
3	19	14	248	4
3	19	15	241	4
3	19	16	233	4
3	19	17	254	4
3	19	18	254	4
3	19	19	254	4
3	19	20	254	4
3	19	21	255	4
3	19	22	254	4
3	19	23	254	4
3	19	24	255	4
3	19	25	254	4
3	19	26	0	4
3	19	27	0	4
3	19	28	0	4
3	20	1	0	4
3	20	2	0	4
3	20	3	0	4
3	20	4	0	4
3	20	5	0	4
3	20	6	0	4
3	20	7	0	4
3	20	8	2	4
3	20	9	27	4
3	20	10	183	4
3	20	11	198	4
3	20	12	231	4
3	20	13	254	4
3	20	14	254	4
3	20	15	252	4
3	20	16	250	4
3	20	17	220	4
3	20	18	137	4
3	20	19	57	4
3	20	20	57	4
3	20	21	94	4
3	20	22	96	4
3	20	23	153	4
3	20	24	153	4
3	20	25	153	4
3	20	26	0	4
3	20	27	0	4
3	20	28	0	4
3	21	1	0	4
3	21	2	0	4
3	21	3	0	4
3	21	4	0	4
3	21	5	0	4
3	21	6	67	4
3	21	7	120	4
3	21	8	153	4
3	21	9	254	4
3	21	10	254	4
3	21	11	254	4
3	21	12	254	4
3	21	13	216	4
3	21	14	91	4
3	21	15	40	4
3	21	16	0	4
3	21	17	0	4
3	21	18	0	4
3	21	19	0	4
3	21	20	0	4
3	21	21	0	4
3	21	22	0	4
3	21	23	0	4
3	21	24	0	4
3	21	25	0	4
3	21	26	0	4
3	21	27	0	4
3	21	28	0	4
3	22	1	0	4
3	22	2	0	4
3	22	3	0	4
3	22	4	0	4
3	22	5	0	4
3	22	6	232	4
3	22	7	180	4
3	22	8	210	4
3	22	9	162	4
3	22	10	125	4
3	22	11	56	4
3	22	12	29	4
3	22	13	16	4
3	22	14	0	4
3	22	15	0	4
3	22	16	0	4
3	22	17	0	4
3	22	18	0	4
3	22	19	0	4
3	22	20	0	4
3	22	21	0	4
3	22	22	0	4
3	22	23	0	4
3	22	24	0	4
3	22	25	0	4
3	22	26	0	4
3	22	27	0	4
3	22	28	0	4
3	23	1	0	4
3	23	2	0	4
3	23	3	0	4
3	23	4	0	4
3	23	5	0	4
3	23	6	39	4
3	23	7	39	4
3	23	8	40	4
3	23	9	0	4
3	23	10	0	4
3	23	11	0	4
3	23	12	0	4
3	23	13	0	4
3	23	14	0	4
3	23	15	0	4
3	23	16	0	4
3	23	17	0	4
3	23	18	0	4
3	23	19	0	4
3	23	20	0	4
3	23	21	0	4
3	23	22	0	4
3	23	23	0	4
3	23	24	0	4
3	23	25	0	4
3	23	26	0	4
3	23	27	0	4
3	23	28	0	4
3	24	1	0	4
3	24	2	0	4
3	24	3	0	4
3	24	4	0	4
3	24	5	0	4
3	24	6	0	4
3	24	7	0	4
3	24	8	0	4
3	24	9	0	4
3	24	10	0	4
3	24	11	0	4
3	24	12	0	4
3	24	13	0	4
3	24	14	0	4
3	24	15	0	4
3	24	16	0	4
3	24	17	0	4
3	24	18	0	4
3	24	19	0	4
3	24	20	0	4
3	24	21	0	4
3	24	22	0	4
3	24	23	0	4
3	24	24	0	4
3	24	25	0	4
3	24	26	0	4
3	24	27	0	4
3	24	28	0	4
3	25	1	0	4
3	25	2	0	4
3	25	3	0	4
3	25	4	0	4
3	25	5	0	4
3	25	6	0	4
3	25	7	0	4
3	25	8	0	4
3	25	9	0	4
3	25	10	0	4
3	25	11	0	4
3	25	12	0	4
3	25	13	0	4
3	25	14	0	4
3	25	15	0	4
3	25	16	0	4
3	25	17	0	4
3	25	18	0	4
3	25	19	0	4
3	25	20	0	4
3	25	21	0	4
3	25	22	0	4
3	25	23	0	4
3	25	24	0	4
3	25	25	0	4
3	25	26	0	4
3	25	27	0	4
3	25	28	0	4
3	26	1	0	4
3	26	2	0	4
3	26	3	0	4
3	26	4	0	4
3	26	5	0	4
3	26	6	0	4
3	26	7	0	4
3	26	8	0	4
3	26	9	0	4
3	26	10	0	4
3	26	11	0	4
3	26	12	0	4
3	26	13	0	4
3	26	14	0	4
3	26	15	0	4
3	26	16	0	4
3	26	17	0	4
3	26	18	0	4
3	26	19	0	4
3	26	20	0	4
3	26	21	0	4
3	26	22	0	4
3	26	23	0	4
3	26	24	0	4
3	26	25	0	4
3	26	26	0	4
3	26	27	0	4
3	26	28	0	4
3	27	1	0	4
3	27	2	0	4
3	27	3	0	4
3	27	4	0	4
3	27	5	0	4
3	27	6	0	4
3	27	7	0	4
3	27	8	0	4
3	27	9	0	4
3	27	10	0	4
3	27	11	0	4
3	27	12	0	4
3	27	13	0	4
3	27	14	0	4
3	27	15	0	4
3	27	16	0	4
3	27	17	0	4
3	27	18	0	4
3	27	19	0	4
3	27	20	0	4
3	27	21	0	4
3	27	22	0	4
3	27	23	0	4
3	27	24	0	4
3	27	25	0	4
3	27	26	0	4
3	27	27	0	4
3	27	28	0	4
3	28	1	0	4
3	28	2	0	4
3	28	3	0	4
3	28	4	0	4
3	28	5	0	4
3	28	6	0	4
3	28	7	0	4
3	28	8	0	4
3	28	9	0	4
3	28	10	0	4
3	28	11	0	4
3	28	12	0	4
3	28	13	0	4
3	28	14	0	4
3	28	15	0	4
3	28	16	0	4
3	28	17	0	4
3	28	18	0	4
3	28	19	0	4
3	28	20	0	4
3	28	21	0	4
3	28	22	0	4
3	28	23	0	4
3	28	24	0	4
3	28	25	0	4
3	28	26	0	4
3	28	27	0	4
3	28	28	0	4
4	1	1	0	1
4	1	2	0	1
4	1	3	0	1
4	1	4	0	1
4	1	5	0	1
4	1	6	0	1
4	1	7	0	1
4	1	8	0	1
4	1	9	0	1
4	1	10	0	1
4	1	11	0	1
4	1	12	0	1
4	1	13	0	1
4	1	14	0	1
4	1	15	0	1
4	1	16	0	1
4	1	17	0	1
4	1	18	0	1
4	1	19	0	1
4	1	20	0	1
4	1	21	0	1
4	1	22	0	1
4	1	23	0	1
4	1	24	0	1
4	1	25	0	1
4	1	26	0	1
4	1	27	0	1
4	1	28	0	1
4	2	1	0	1
4	2	2	0	1
4	2	3	0	1
4	2	4	0	1
4	2	5	0	1
4	2	6	0	1
4	2	7	0	1
4	2	8	0	1
4	2	9	0	1
4	2	10	0	1
4	2	11	0	1
4	2	12	0	1
4	2	13	0	1
4	2	14	0	1
4	2	15	0	1
4	2	16	0	1
4	2	17	0	1
4	2	18	0	1
4	2	19	0	1
4	2	20	0	1
4	2	21	0	1
4	2	22	0	1
4	2	23	0	1
4	2	24	0	1
4	2	25	0	1
4	2	26	0	1
4	2	27	0	1
4	2	28	0	1
4	3	1	0	1
4	3	2	0	1
4	3	3	0	1
4	3	4	0	1
4	3	5	0	1
4	3	6	0	1
4	3	7	0	1
4	3	8	0	1
4	3	9	0	1
4	3	10	0	1
4	3	11	0	1
4	3	12	0	1
4	3	13	0	1
4	3	14	0	1
4	3	15	0	1
4	3	16	0	1
4	3	17	0	1
4	3	18	0	1
4	3	19	0	1
4	3	20	0	1
4	3	21	0	1
4	3	22	0	1
4	3	23	0	1
4	3	24	0	1
4	3	25	0	1
4	3	26	0	1
4	3	27	0	1
4	3	28	0	1
4	4	1	0	1
4	4	2	0	1
4	4	3	0	1
4	4	4	0	1
4	4	5	0	1
4	4	6	0	1
4	4	7	0	1
4	4	8	0	1
4	4	9	0	1
4	4	10	0	1
4	4	11	0	1
4	4	12	0	1
4	4	13	0	1
4	4	14	0	1
4	4	15	0	1
4	4	16	0	1
4	4	17	0	1
4	4	18	0	1
4	4	19	0	1
4	4	20	0	1
4	4	21	0	1
4	4	22	0	1
4	4	23	0	1
4	4	24	0	1
4	4	25	0	1
4	4	26	0	1
4	4	27	0	1
4	4	28	0	1
4	5	1	0	1
4	5	2	0	1
4	5	3	0	1
4	5	4	0	1
4	5	5	0	1
4	5	6	0	1
4	5	7	0	1
4	5	8	0	1
4	5	9	0	1
4	5	10	0	1
4	5	11	0	1
4	5	12	0	1
4	5	13	0	1
4	5	14	0	1
4	5	15	0	1
4	5	16	0	1
4	5	17	0	1
4	5	18	0	1
4	5	19	0	1
4	5	20	0	1
4	5	21	0	1
4	5	22	0	1
4	5	23	0	1
4	5	24	0	1
4	5	25	0	1
4	5	26	0	1
4	5	27	0	1
4	5	28	0	1
4	6	1	0	1
4	6	2	0	1
4	6	3	0	1
4	6	4	0	1
4	6	5	0	1
4	6	6	0	1
4	6	7	0	1
4	6	8	0	1
4	6	9	0	1
4	6	10	0	1
4	6	11	0	1
4	6	12	0	1
4	6	13	0	1
4	6	14	0	1
4	6	15	0	1
4	6	16	0	1
4	6	17	0	1
4	6	18	0	1
4	6	19	0	1
4	6	20	0	1
4	6	21	0	1
4	6	22	0	1
4	6	23	0	1
4	6	24	0	1
4	6	25	0	1
4	6	26	0	1
4	6	27	0	1
4	6	28	0	1
4	7	1	0	1
4	7	2	0	1
4	7	3	0	1
4	7	4	0	1
4	7	5	0	1
4	7	6	0	1
4	7	7	0	1
4	7	8	0	1
4	7	9	0	1
4	7	10	0	1
4	7	11	0	1
4	7	12	0	1
4	7	13	0	1
4	7	14	0	1
4	7	15	0	1
4	7	16	0	1
4	7	17	0	1
4	7	18	0	1
4	7	19	0	1
4	7	20	0	1
4	7	21	0	1
4	7	22	0	1
4	7	23	0	1
4	7	24	0	1
4	7	25	0	1
4	7	26	0	1
4	7	27	0	1
4	7	28	0	1
4	8	1	0	1
4	8	2	0	1
4	8	3	0	1
4	8	4	0	1
4	8	5	0	1
4	8	6	0	1
4	8	7	0	1
4	8	8	0	1
4	8	9	0	1
4	8	10	0	1
4	8	11	0	1
4	8	12	0	1
4	8	13	0	1
4	8	14	0	1
4	8	15	0	1
4	8	16	0	1
4	8	17	0	1
4	8	18	0	1
4	8	19	0	1
4	8	20	0	1
4	8	21	0	1
4	8	22	0	1
4	8	23	0	1
4	8	24	0	1
4	8	25	0	1
4	8	26	0	1
4	8	27	0	1
4	8	28	0	1
4	9	1	0	1
4	9	2	0	1
4	9	3	0	1
4	9	4	0	1
4	9	5	0	1
4	9	6	0	1
4	9	7	0	1
4	9	8	0	1
4	9	9	0	1
4	9	10	0	1
4	9	11	0	1
4	9	12	0	1
4	9	13	0	1
4	9	14	0	1
4	9	15	0	1
4	9	16	0	1
4	9	17	0	1
4	9	18	0	1
4	9	19	0	1
4	9	20	0	1
4	9	21	0	1
4	9	22	48	1
4	9	23	64	1
4	9	24	64	1
4	9	25	24	1
4	9	26	0	1
4	9	27	0	1
4	9	28	0	1
4	10	1	0	1
4	10	2	0	1
4	10	3	0	1
4	10	4	0	1
4	10	5	0	1
4	10	6	0	1
4	10	7	0	1
4	10	8	0	1
4	10	9	0	1
4	10	10	0	1
4	10	11	0	1
4	10	12	0	1
4	10	13	0	1
4	10	14	0	1
4	10	15	0	1
4	10	16	0	1
4	10	17	0	1
4	10	18	0	1
4	10	19	0	1
4	10	20	0	1
4	10	21	159	1
4	10	22	228	1
4	10	23	251	1
4	10	24	251	1
4	10	25	193	1
4	10	26	0	1
4	10	27	0	1
4	10	28	0	1
4	11	1	0	1
4	11	2	0	1
4	11	3	0	1
4	11	4	0	1
4	11	5	0	1
4	11	6	0	1
4	11	7	0	1
4	11	8	0	1
4	11	9	0	1
4	11	10	0	1
4	11	11	0	1
4	11	12	0	1
4	11	13	0	1
4	11	14	0	1
4	11	15	0	1
4	11	16	0	1
4	11	17	0	1
4	11	18	48	1
4	11	19	234	1
4	11	20	253	1
4	11	21	255	1
4	11	22	253	1
4	11	23	253	1
4	11	24	253	1
4	11	25	253	1
4	11	26	0	1
4	11	27	0	1
4	11	28	0	1
4	12	1	0	1
4	12	2	0	1
4	12	3	0	1
4	12	4	0	1
4	12	5	0	1
4	12	6	0	1
4	12	7	0	1
4	12	8	0	1
4	12	9	0	1
4	12	10	0	1
4	12	11	0	1
4	12	12	0	1
4	12	13	0	1
4	12	14	0	1
4	12	15	0	1
4	12	16	32	1
4	12	17	151	1
4	12	18	221	1
4	12	19	251	1
4	12	20	251	1
4	12	21	253	1
4	12	22	247	1
4	12	23	220	1
4	12	24	220	1
4	12	25	220	1
4	12	26	0	1
4	12	27	0	1
4	12	28	0	1
4	13	1	0	1
4	13	2	0	1
4	13	3	0	1
4	13	4	0	1
4	13	5	0	1
4	13	6	0	1
4	13	7	0	1
4	13	8	0	1
4	13	9	0	1
4	13	10	0	1
4	13	11	0	1
4	13	12	0	1
4	13	13	0	1
4	13	14	0	1
4	13	15	80	1
4	13	16	253	1
4	13	17	251	1
4	13	18	251	1
4	13	19	251	1
4	13	20	251	1
4	13	21	253	1
4	13	22	140	1
4	13	23	0	1
4	13	24	0	1
4	13	25	0	1
4	13	26	0	1
4	13	27	0	1
4	13	28	0	1
4	14	1	0	1
4	14	2	0	1
4	14	3	0	1
4	14	4	0	1
4	14	5	0	1
4	14	6	0	1
4	14	7	0	1
4	14	8	0	1
4	14	9	0	1
4	14	10	0	1
4	14	11	0	1
4	14	12	0	1
4	14	13	32	1
4	14	14	104	1
4	14	15	240	1
4	14	16	253	1
4	14	17	251	1
4	14	18	251	1
4	14	19	196	1
4	14	20	89	1
4	14	21	31	1
4	14	22	8	1
4	14	23	0	1
4	14	24	0	1
4	14	25	0	1
4	14	26	0	1
4	14	27	0	1
4	14	28	0	1
4	15	1	0	1
4	15	2	0	1
4	15	3	0	1
4	15	4	0	1
4	15	5	0	1
4	15	6	0	1
4	15	7	0	1
4	15	8	0	1
4	15	9	0	1
4	15	10	0	1
4	15	11	0	1
4	15	12	20	1
4	15	13	205	1
4	15	14	251	1
4	15	15	251	1
4	15	16	253	1
4	15	17	251	1
4	15	18	172	1
4	15	19	12	1
4	15	20	0	1
4	15	21	0	1
4	15	22	0	1
4	15	23	0	1
4	15	24	0	1
4	15	25	0	1
4	15	26	0	1
4	15	27	0	1
4	15	28	0	1
4	16	1	0	1
4	16	2	0	1
4	16	3	0	1
4	16	4	0	1
4	16	5	0	1
4	16	6	0	1
4	16	7	0	1
4	16	8	0	1
4	16	9	0	1
4	16	10	60	1
4	16	11	155	1
4	16	12	253	1
4	16	13	253	1
4	16	14	253	1
4	16	15	193	1
4	16	16	159	1
4	16	17	39	1
4	16	18	0	1
4	16	19	0	1
4	16	20	0	1
